date,symbol,side,strike,contracts,entryAt,entryPremium,exitAt,exitPremium,pnl,balanceAfter,reason
2026-06-03,SPY260603P00755000,Put,755,4,2026-06-17T04:29:59.045Z,1.15,2026-06-17T04:29:59.047Z,1.17,8,1939,"Profit-lock stop: premium 1.17 ≤ locked stop 1.21 (raised to +5% profit after reaching +15% MFE)"
2026-06-03,SPY260603P00754000,Put,754,4,2026-06-17T04:29:59.339Z,0.83,2026-06-17T04:29:59.351Z,0.94,44,1983,"Trailing stop: premium 0.94 ≤ 15% give-back from peak 1.13 (trail 0.96; armed at +25%)"
2026-06-03,SPY260603P00754000,Put,754,4,2026-06-17T04:29:59.366Z,0.95,2026-06-17T04:29:59.377Z,1.11,64,2047,"Trailing stop: premium 1.11 ≤ 15% give-back from peak 1.36 (trail 1.16; armed at +25%)"
2026-06-03,SPY260603P00756000,Put,756,4,2026-06-17T04:29:59.898Z,1,2026-06-17T04:29:59.930Z,1.21,84,2131,"Trailing stop: premium 1.21 ≤ 15% give-back from peak 1.47 (trail 1.25; armed at +25%)"
2026-06-03,SPY260603P00755000,Put,755,4,2026-06-17T04:29:59.934Z,0.71,2026-06-17T04:29:59.945Z,0.82,44,2175,"Trailing stop: premium 0.82 ≤ 15% give-back from peak 0.97 (trail 0.82; armed at +25%)"
2026-06-03,SPY260603P00755000,Put,755,4,2026-06-17T04:29:59.950Z,0.77,2026-06-17T04:29:59.961Z,1.06,116,2291,"End-of-session flatten (backtest)"
2026-06-04,SPY260604C00753000,Call,753,3,2026-06-17T04:30:01.482Z,1.48,2026-06-17T04:30:01.486Z,1.15,-99,2192,"Stop loss: premium 1.15 ≤ stop 1.18 (20% loss)"
2026-06-04,SPY260604C00753000,Call,753,4,2026-06-17T04:30:01.943Z,1.19,2026-06-17T04:30:01.954Z,1.35,64,2256,"Trailing stop: premium 1.35 ≤ 15% give-back from peak 1.63 (trail 1.39; armed at +25%)"
2026-06-04,SPY260604C00753000,Call,753,3,2026-06-17T04:30:01.961Z,1.55,2026-06-17T04:30:01.996Z,1.64,27,2283,"Trailing stop: premium 1.64 ≤ 15% give-back from peak 1.96 (trail 1.67; armed at +25%)"
2026-06-04,SPY260604C00754000,Call,754,4,2026-06-17T04:30:02.221Z,1.15,2026-06-17T04:30:02.264Z,1.92,308,2591,"Trailing stop: premium 1.92 ≤ 15% give-back from peak 2.26 (trail 1.92; armed at +25%)"
2026-06-04,SPY260604C00756000,Call,756,4,2026-06-17T04:30:03.105Z,0.92,2026-06-17T04:30:03.118Z,0.97,20,2611,"Profit-lock stop: premium 0.97 ≤ locked stop 0.97 (raised to +5% profit after reaching +15% MFE)"
2026-06-04,SPY260604C00757000,Call,757,4,2026-06-17T04:30:03.265Z,0.52,2026-06-17T04:30:03.270Z,0.53,4,2615,"Profit-lock stop: premium 0.53 ≤ locked stop 0.55 (raised to +5% profit after reaching +15% MFE)"
2026-06-04,SPY260604C00757000,Call,757,4,2026-06-17T04:30:03.274Z,0.55,2026-06-17T04:30:03.279Z,0.43,-48,2567,"Stop loss: premium 0.43 ≤ stop 0.44 (20% loss)"
2026-06-04,SPY260604C00757000,Call,757,4,2026-06-17T04:30:03.300Z,0.54,2026-06-17T04:30:03.304Z,0.57,12,2579,"Profit-lock stop: premium 0.57 ≤ locked stop 0.57 (raised to +5% profit after reaching +15% MFE)"
2026-06-04,SPY260604C00758000,Call,758,4,2026-06-17T04:30:03.765Z,0.45,2026-06-17T04:30:03.776Z,0.36,-36,2543,"Stop loss: premium 0.36 ≤ stop 0.36 (20% loss)"
2026-06-05,SPY260605P00749000,Put,749,2,2026-06-17T04:30:05.602Z,1.86,2026-06-17T04:30:05.611Z,1.3,-112,2431,"Stop loss: premium 1.30 ≤ stop 1.49 (20% loss)"
2026-06-05,SPY260605P00748000,Put,748,4,2026-06-17T04:30:06.764Z,1.21,2026-06-17T04:30:06.770Z,1.24,12,2443,"Profit-lock stop: premium 1.24 ≤ locked stop 1.27 (raised to +5% profit after reaching +15% MFE)"
2026-06-05,SPY260605P00748000,Put,748,4,2026-06-17T04:30:06.786Z,1.19,2026-06-17T04:30:06.803Z,1.89,280,2723,"Trailing stop: premium 1.89 ≤ 15% give-back from peak 2.26 (trail 1.92; armed at +25%)"
