date,symbol,side,strike,contracts,entryAt,entryPremium,exitAt,exitPremium,pnl,balanceAfter,reason
2026-06-05,SPY260605P00741000,Put,741,4,2026-06-17T06:43:03.752Z,0.7,2026-06-17T06:43:03.759Z,0.88,72,3147,"Trailing stop: premium 0.88 ≤ 15% give-back from peak 1.04 (trail 0.88; armed at +26%)"
2026-06-05,SPY260605P00741000,Put,741,4,2026-06-17T06:43:03.801Z,0.89,2026-06-17T06:43:03.852Z,2.14,500,3647,"Trailing stop: premium 2.14 ≤ 15% give-back from peak 2.99 (trail 2.54; armed at +25%)"
2026-06-05,SPY260605P00739000,Put,739,3,2026-06-17T06:43:04.456Z,1.37,2026-06-17T06:43:04.464Z,1.42,15,3662,"Profit-lock stop: premium 1.42 ≤ locked stop 1.44 (raised to +5% profit after reaching +15% MFE)"
2026-06-05,SPY260605P00738000,Put,738,4,2026-06-17T06:43:04.787Z,0.89,2026-06-17T06:43:04.794Z,0.9,4,3666,"Profit-lock stop: premium 0.90 ≤ locked stop 0.93 (raised to +5% profit after reaching +15% MFE)"
2026-06-05,SPY260605P00738000,Put,738,4,2026-06-17T06:43:04.826Z,0.99,2026-06-17T06:43:04.852Z,2.38,556,4222,"Trailing stop: premium 2.38 ≤ 15% give-back from peak 2.80 (trail 2.38; armed at +25%)"
2026-06-05,SPY260605P00736000,Put,736,4,2026-06-17T06:43:05.554Z,1.19,2026-06-17T06:43:05.562Z,0.92,-108,4114,"Stop loss: premium 0.92 ≤ stop 0.95 (20% loss)"
2026-06-08,SPY260608P00741000,Put,741,4,2026-06-17T06:43:09.693Z,1.21,2026-06-17T06:43:09.703Z,1.34,52,4166,"Trailing stop: premium 1.34 ≤ 15% give-back from peak 1.65 (trail 1.40; armed at +25%)"
2026-06-08,SPY260608P00741000,Put,741,4,2026-06-17T06:43:09.719Z,1.11,2026-06-17T06:43:09.729Z,1.43,128,4294,"Trailing stop: premium 1.43 ≤ 15% give-back from peak 1.69 (trail 1.44; armed at +25%)"
2026-06-08,SPY260608P00741000,Put,741,3,2026-06-17T06:43:09.738Z,1.34,2026-06-17T06:43:09.742Z,1.3,-12,4282,"Breakeven stop: premium 1.30 ≤ protected stop 1.34 (raised to entry 1.34 after reaching +10% MFE)"
2026-06-08,SPY260608P00740000,Put,740,4,2026-06-17T06:43:09.932Z,0.98,2026-06-17T06:43:09.942Z,1.04,24,4306,"Trailing stop: premium 1.04 ≤ 15% give-back from peak 1.30 (trail 1.10; armed at +26%)"
2026-06-08,SPY260608P00741000,Put,741,4,2026-06-17T06:43:10.023Z,0.92,2026-06-17T06:43:10.031Z,1.07,60,4366,"Trailing stop: premium 1.07 ≤ 15% give-back from peak 1.35 (trail 1.15; armed at +25%)"
2026-06-08,SPY260608P00741000,Put,741,4,2026-06-17T06:43:10.047Z,1.07,2026-06-17T06:43:10.061Z,1.01,-24,4342,"Profit-lock stop: premium 1.01 ≤ locked stop 1.12 (raised to +5% profit after reaching +15% MFE)"
2026-06-08,SPY260608P00741000,Put,741,4,2026-06-17T06:43:10.638Z,0.7,2026-06-17T06:43:10.651Z,0.75,20,4362,"Trailing stop: premium 0.75 ≤ 15% give-back from peak 0.94 (trail 0.80; armed at +26%)"
2026-06-08,SPY260608P00741000,Put,741,4,2026-06-17T06:43:10.671Z,0.75,2026-06-17T06:43:10.691Z,1.44,276,4638,"Trailing stop: premium 1.44 ≤ 15% give-back from peak 1.76 (trail 1.50; armed at +25%)"
2026-06-08,SPY260608P00739000,Put,739,4,2026-06-17T06:43:10.894Z,0.78,2026-06-17T06:43:10.911Z,0.62,-64,4574,"Stop loss: premium 0.62 ≤ stop 0.62 (20% loss)"
2026-06-08,SPY260608P00739000,Put,739,4,2026-06-17T06:43:10.922Z,0.64,2026-06-17T06:43:10.936Z,0.97,132,4706,"Trailing stop: premium 0.97 ≤ 15% give-back from peak 1.28 (trail 1.09; armed at +25%)"
2026-06-09,SPY260609P00744000,Put,744,3,2026-06-17T06:43:13.160Z,1.46,2026-06-17T06:43:13.163Z,1.42,-12,4694,"Breakeven stop: premium 1.42 ≤ protected stop 1.46 (raised to entry 1.46 after reaching +10% MFE)"
2026-06-09,SPY260609P00744000,Put,744,3,2026-06-17T06:43:13.175Z,1.37,2026-06-17T06:43:13.202Z,3.53,648,5342,"Trailing stop: premium 3.53 ≤ 15% give-back from peak 4.95 (trail 4.21; armed at +25%)"
2026-06-09,SPY260609P00741000,Put,741,2,2026-06-17T06:43:14.179Z,1.67,2026-06-17T06:43:14.188Z,1.69,4,5346,"Profit-lock stop: premium 1.69 ≤ locked stop 1.75 (raised to +5% profit after reaching +15% MFE)"
2026-06-09,SPY260609P00740000,Put,740,3,2026-06-17T06:43:14.508Z,1.54,2026-06-17T06:43:14.525Z,4.73,957,6303,"Trailing stop: premium 4.73 ≤ 15% give-back from peak 5.82 (trail 4.95; armed at +25%)"
2026-06-09,SPY260609P00736000,Put,736,1,2026-06-17T06:43:15.919Z,2.57,2026-06-17T06:43:15.925Z,1.97,-60,6243,"Stop loss: premium 1.97 ≤ stop 2.06 (20% loss)"
2026-06-09,SPY260609P00735000,Put,735,3,2026-06-17T06:43:16.268Z,1.63,2026-06-17T06:43:16.300Z,4.04,723,6966,"Trailing stop: premium 4.04 ≤ 15% give-back from peak 5.20 (trail 4.42; armed at +25%)"
2026-06-09,SPY260609P00729000,Put,729,2,2026-06-17T06:43:18.362Z,1.96,2026-06-17T06:43:18.368Z,1.96,0,6966,"Profit-lock stop: premium 1.96 ≤ locked stop 2.06 (raised to +5% profit after reaching +15% MFE)"
2026-06-09,SPY260609P00728000,Put,728,2,2026-06-17T06:43:19.001Z,2,2026-06-17T06:43:19.007Z,1.89,-22,6944,"Profit-lock stop: premium 1.89 ≤ locked stop 2.10 (raised to +5% profit after reaching +15% MFE)"
2026-06-09,SPY260609P00727000,Put,727,2,2026-06-17T06:43:19.183Z,2.38,2026-06-17T06:43:19.191Z,2.8,84,7028,"Trailing stop: premium 2.80 ≤ 15% give-back from peak 3.45 (trail 2.93; armed at +25%)"
2026-06-09,SPY260609P00724000,Put,724,4,2026-06-17T06:43:20.273Z,1.15,2026-06-17T06:43:20.284Z,2.43,512,7540,"Trailing stop: premium 2.43 ≤ 15% give-back from peak 3.57 (trail 3.03; armed at +25%)"
