date,symbol,side,strike,contracts,entryAt,entryPremium,exitAt,exitPremium,pnl,balanceAfter,reason
2026-06-12,SPY260612C00743000,Call,743,2,2026-06-23T00:45:33.235Z,2.17,2026-06-23T00:45:33.237Z,2.36,38,8080,"Trailing stop: premium 2.36 ≤ 15% give-back from peak 2.86 (trail 2.43; armed at +25%)"
2026-06-12,SPY260612C00741000,Call,741,2,2026-06-23T00:45:33.272Z,2.04,2026-06-23T00:45:33.273Z,1.61,-86,7994,"Stop loss: premium 1.61 ≤ stop 1.63 (20% loss)"
2026-06-12,SPY260612C00740000,Call,740,2,2026-06-23T00:45:33.297Z,1.91,2026-06-23T00:45:33.299Z,2.55,128,8122,"Trailing stop: premium 2.55 ≤ 15% give-back from peak 3.30 (trail 2.80; armed at +25%)"
2026-06-12,SPY260612C00742000,Call,742,3,2026-06-23T00:45:33.442Z,1.34,2026-06-23T00:45:33.445Z,1.46,36,8158,"Trailing stop: premium 1.46 ≤ 15% give-back from peak 1.91 (trail 1.62; armed at +25%)"
2026-06-12,SPY260612C00742000,Call,742,3,2026-06-23T00:45:33.460Z,1.27,2026-06-23T00:45:33.462Z,1.34,21,8179,"Trailing stop: premium 1.34 ≤ 15% give-back from peak 1.86 (trail 1.58; armed at +25%)"
2026-06-12,SPY260612C00742000,Call,742,4,2026-06-23T00:45:33.736Z,0.94,2026-06-23T00:45:33.737Z,0.89,-20,8159,"Trailing stop: premium 0.89 ≤ 15% give-back from peak 1.19 (trail 1.01; armed at +24%)"
2026-06-15,SPY260615C00754000,Call,754,4,2026-06-23T00:45:35.637Z,1.12,2026-06-23T00:45:35.638Z,0.9,-88,8071,"Stop loss: premium 0.90 ≤ stop 0.90 (20% loss)"
2026-06-15,SPY260615C00753000,Call,753,3,2026-06-23T00:45:35.653Z,1.38,2026-06-23T00:45:35.665Z,3.24,558,8629,"Trailing stop: premium 3.24 ≤ 15% give-back from peak 3.83 (trail 3.26; armed at +25%)"
2026-06-15,SPY260615C00755000,Call,755,4,2026-06-23T00:45:37.087Z,0.5,2026-06-23T00:45:37.088Z,0.65,60,8689,"Trailing stop: premium 0.65 ≤ 15% give-back from peak 0.77 (trail 0.65; armed at +26%)"
2026-06-16,SPY260616P00754000,Put,754,4,2026-06-23T00:45:39.395Z,1,2026-06-23T00:45:39.397Z,1.8,320,9009,"Trailing stop: premium 1.80 ≤ 15% give-back from peak 2.26 (trail 1.92; armed at +25%)"
