date,symbol,side,strike,contracts,entryAt,entryPremium,exitAt,exitPremium,pnl,balanceAfter,reason
2026-06-04,SPY260604C00757000,Call,757,4,2026-06-23T00:42:13.152Z,0.52,2026-06-23T00:42:13.153Z,0.53,4,1856,"Profit-lock stop: premium 0.53 ≤ locked stop 0.55 (raised to +5% profit after reaching +15% MFE)"
2026-06-04,SPY260604C00757000,Call,757,4,2026-06-23T00:42:13.154Z,0.55,2026-06-23T00:42:13.155Z,0.43,-48,1808,"Stop loss: premium 0.43 ≤ stop 0.44 (20% loss)"
2026-06-04,SPY260604C00757000,Call,757,4,2026-06-23T00:42:13.184Z,0.54,2026-06-23T00:42:13.184Z,0.57,12,1820,"Profit-lock stop: premium 0.57 ≤ locked stop 0.57 (raised to +5% profit after reaching +15% MFE)"
2026-06-04,SPY260604C00758000,Call,758,4,2026-06-23T00:42:13.704Z,0.45,2026-06-23T00:42:13.705Z,0.36,-36,1784,"Stop loss: premium 0.36 ≤ stop 0.36 (20% loss)"
2026-06-05,SPY260605P00749000,Put,749,2,2026-06-23T00:42:15.909Z,1.86,2026-06-23T00:42:15.911Z,1.3,-112,1672,"Stop loss: premium 1.30 ≤ stop 1.49 (20% loss)"
2026-06-05,SPY260605P00748000,Put,748,4,2026-06-23T00:42:17.003Z,1.21,2026-06-23T00:42:17.004Z,1.24,12,1684,"Profit-lock stop: premium 1.24 ≤ locked stop 1.27 (raised to +5% profit after reaching +15% MFE)"
2026-06-05,SPY260605P00748000,Put,748,4,2026-06-23T00:42:17.026Z,1.19,2026-06-23T00:42:17.030Z,1.89,280,1964,"Trailing stop: premium 1.89 ≤ 15% give-back from peak 2.26 (trail 1.92; armed at +25%)"
2026-06-05,SPY260605P00747000,Put,747,3,2026-06-23T00:42:17.297Z,1.38,2026-06-23T00:42:17.301Z,1.42,12,1976,"Profit-lock stop: premium 1.42 ≤ locked stop 1.45 (raised to +5% profit after reaching +15% MFE)"
2026-06-05,SPY260605P00746000,Put,746,3,2026-06-23T00:42:17.737Z,1.37,2026-06-23T00:42:17.738Z,1.67,90,2066,"Trailing stop: premium 1.67 ≤ 15% give-back from peak 2.05 (trail 1.74; armed at +25%)"
2026-06-05,SPY260605P00745000,Put,745,3,2026-06-23T00:42:18.034Z,1.44,2026-06-23T00:42:18.035Z,1.4,-12,2054,"Breakeven stop: premium 1.40 ≤ protected stop 1.44 (raised to entry 1.44 after reaching +10% MFE)"
2026-06-05,SPY260605P00744000,Put,744,4,2026-06-23T00:42:18.387Z,1.07,2026-06-23T00:42:18.412Z,1.22,60,2114,"Trailing stop: premium 1.22 ≤ 15% give-back from peak 1.56 (trail 1.33; armed at +25%)"
2026-06-05,SPY260605P00744000,Put,744,3,2026-06-23T00:42:18.419Z,1.38,2026-06-23T00:42:18.432Z,1.92,162,2276,"Trailing stop: premium 1.92 ≤ 15% give-back from peak 2.56 (trail 2.18; armed at +25%)"
2026-06-05,SPY260605P00741000,Put,741,4,2026-06-23T00:42:19.731Z,0.7,2026-06-23T00:42:19.731Z,0.88,72,2348,"Trailing stop: premium 0.88 ≤ 15% give-back from peak 1.04 (trail 0.88; armed at +26%)"
2026-06-05,SPY260605P00741000,Put,741,4,2026-06-23T00:42:19.768Z,0.89,2026-06-23T00:42:19.776Z,2.14,500,2848,"Trailing stop: premium 2.14 ≤ 15% give-back from peak 2.99 (trail 2.54; armed at +25%)"
2026-06-05,SPY260605P00739000,Put,739,3,2026-06-23T00:42:20.285Z,1.37,2026-06-23T00:42:20.285Z,1.42,15,2863,"Profit-lock stop: premium 1.42 ≤ locked stop 1.44 (raised to +5% profit after reaching +15% MFE)"
2026-06-05,SPY260605P00738000,Put,738,4,2026-06-23T00:42:20.682Z,0.89,2026-06-23T00:42:20.682Z,0.9,4,2867,"Profit-lock stop: premium 0.90 ≤ locked stop 0.93 (raised to +5% profit after reaching +15% MFE)"
2026-06-05,SPY260605P00738000,Put,738,4,2026-06-23T00:42:20.711Z,0.99,2026-06-23T00:42:20.713Z,2.38,556,3423,"Trailing stop: premium 2.38 ≤ 15% give-back from peak 2.80 (trail 2.38; armed at +25%)"
2026-06-05,SPY260605P00736000,Put,736,4,2026-06-23T00:42:21.346Z,1.19,2026-06-23T00:42:21.346Z,0.92,-108,3315,"Stop loss: premium 0.92 ≤ stop 0.95 (20% loss)"
2026-06-08,SPY260608P00741000,Put,741,4,2026-06-23T00:42:25.035Z,1.21,2026-06-23T00:42:25.035Z,1.34,52,3367,"Trailing stop: premium 1.34 ≤ 15% give-back from peak 1.65 (trail 1.40; armed at +25%)"
2026-06-08,SPY260608P00741000,Put,741,4,2026-06-23T00:42:25.049Z,1.11,2026-06-23T00:42:25.049Z,1.43,128,3495,"Trailing stop: premium 1.43 ≤ 15% give-back from peak 1.69 (trail 1.44; armed at +25%)"
2026-06-08,SPY260608P00741000,Put,741,3,2026-06-23T00:42:25.052Z,1.34,2026-06-23T00:42:25.052Z,1.3,-12,3483,"Breakeven stop: premium 1.30 ≤ protected stop 1.34 (raised to entry 1.34 after reaching +10% MFE)"
2026-06-08,SPY260608P00740000,Put,740,4,2026-06-23T00:42:25.363Z,0.98,2026-06-23T00:42:25.364Z,1.04,24,3507,"Trailing stop: premium 1.04 ≤ 15% give-back from peak 1.30 (trail 1.10; armed at +26%)"
2026-06-08,SPY260608P00741000,Put,741,4,2026-06-23T00:42:25.392Z,0.92,2026-06-23T00:42:25.392Z,1.07,60,3567,"Trailing stop: premium 1.07 ≤ 15% give-back from peak 1.35 (trail 1.15; armed at +25%)"
2026-06-08,SPY260608P00741000,Put,741,4,2026-06-23T00:42:25.399Z,1.07,2026-06-23T00:42:25.399Z,1.01,-24,3543,"Profit-lock stop: premium 1.01 ≤ locked stop 1.12 (raised to +5% profit after reaching +15% MFE)"
2026-06-08,SPY260608P00741000,Put,741,4,2026-06-23T00:42:25.626Z,0.7,2026-06-23T00:42:25.626Z,0.75,20,3563,"Trailing stop: premium 0.75 ≤ 15% give-back from peak 0.94 (trail 0.80; armed at +26%)"
2026-06-08,SPY260608P00741000,Put,741,4,2026-06-23T00:42:25.631Z,0.75,2026-06-23T00:42:25.632Z,1.44,276,3839,"Trailing stop: premium 1.44 ≤ 15% give-back from peak 1.76 (trail 1.50; armed at +25%)"
2026-06-08,SPY260608P00739000,Put,739,4,2026-06-23T00:42:25.812Z,0.78,2026-06-23T00:42:25.813Z,0.62,-64,3775,"Stop loss: premium 0.62 ≤ stop 0.62 (20% loss)"
2026-06-08,SPY260608P00739000,Put,739,4,2026-06-23T00:42:25.816Z,0.64,2026-06-23T00:42:25.816Z,0.97,132,3907,"Trailing stop: premium 0.97 ≤ 15% give-back from peak 1.28 (trail 1.09; armed at +25%)"
2026-06-09,SPY260609P00744000,Put,744,3,2026-06-23T00:42:27.866Z,1.46,2026-06-23T00:42:27.867Z,1.42,-12,3895,"Breakeven stop: premium 1.42 ≤ protected stop 1.46 (raised to entry 1.46 after reaching +10% MFE)"
