date,symbol,side,strike,contracts,entryAt,entryPremium,exitAt,exitPremium,pnl,balanceAfter,reason
2026-06-12,SPY260612C00740000,Call,740,2,2026-06-23T00:44:10.804Z,2.49,2026-06-23T00:44:10.805Z,2.47,-4,3960,"Profit-lock stop: premium 2.47 ≤ locked stop 2.61 (raised to +5% profit after reaching +15% MFE)"
2026-06-12,SPY260612C00741000,Call,741,2,2026-06-23T00:44:11.153Z,2.48,2026-06-23T00:44:11.155Z,1.98,-100,3860,"Stop loss: premium 1.98 ≤ stop 1.98 (20% loss)"
2026-06-12,SPY260612C00740000,Call,740,2,2026-06-23T00:44:11.516Z,1.69,2026-06-23T00:44:11.517Z,3.46,354,4214,"Trailing stop: premium 3.46 ≤ 15% give-back from peak 4.27 (trail 3.63; armed at +25%)"
2026-06-12,SPY260612C00741000,Call,741,2,2026-06-23T00:44:12.616Z,2.04,2026-06-23T00:44:12.617Z,1.99,-10,4204,"Profit-lock stop: premium 1.99 ≤ locked stop 2.14 (raised to +5% profit after reaching +15% MFE)"
2026-06-12,SPY260612C00740000,Call,740,2,2026-06-23T00:44:12.641Z,1.91,2026-06-23T00:44:12.642Z,1.9,-2,4202,"Breakeven stop: premium 1.90 ≤ protected stop 1.91 (raised to entry 1.91 after reaching +10% MFE)"
2026-06-12,SPY260612C00740000,Call,740,2,2026-06-23T00:44:12.646Z,2.24,2026-06-23T00:44:12.648Z,2.55,62,4264,"Trailing stop: premium 2.55 ≤ 15% give-back from peak 3.30 (trail 2.80; armed at +25%)"
2026-06-12,SPY260612C00742000,Call,742,3,2026-06-23T00:44:12.787Z,1.34,2026-06-23T00:44:12.789Z,1.46,36,4300,"Trailing stop: premium 1.46 ≤ 15% give-back from peak 1.91 (trail 1.62; armed at +25%)"
2026-06-12,SPY260612C00742000,Call,742,4,2026-06-23T00:44:13.141Z,0.94,2026-06-23T00:44:13.142Z,0.89,-20,4280,"Profit-lock stop: premium 0.89 ≤ locked stop 0.99 (raised to +5% profit after reaching +15% MFE)"
2026-06-12,SPY260612C00742000,Call,742,4,2026-06-23T00:44:13.161Z,0.87,2026-06-23T00:44:13.162Z,0.67,-80,4200,"Breakeven stop: premium 0.67 ≤ protected stop 0.87 (raised to entry 0.87 after reaching +10% MFE)"
2026-06-15,SPY260615C00754000,Call,754,4,2026-06-23T00:44:15.770Z,1.12,2026-06-23T00:44:15.773Z,1.07,-20,4180,"Breakeven stop: premium 1.07 ≤ protected stop 1.12 (raised to entry 1.12 after reaching +10% MFE)"
2026-06-15,SPY260615C00753000,Call,753,3,2026-06-23T00:44:15.853Z,1.38,2026-06-23T00:44:15.860Z,1.44,18,4198,"Profit-lock stop: premium 1.44 ≤ locked stop 1.45 (raised to +5% profit after reaching +15% MFE)"
2026-06-15,SPY260615C00753000,Call,753,3,2026-06-23T00:44:15.883Z,1.35,2026-06-23T00:44:15.940Z,3.24,567,4765,"Trailing stop: premium 3.24 ≤ 15% give-back from peak 3.83 (trail 3.26; armed at +25%)"
2026-06-15,SPY260615C00755000,Call,755,4,2026-06-23T00:44:17.288Z,0.5,2026-06-23T00:44:17.289Z,0.65,60,4825,"Trailing stop: premium 0.65 ≤ 15% give-back from peak 0.77 (trail 0.65; armed at +26%)"
2026-06-16,SPY260616P00754000,Put,754,4,2026-06-23T00:44:19.481Z,1,2026-06-23T00:44:19.483Z,1.8,320,5145,"Trailing stop: premium 1.80 ≤ 15% give-back from peak 2.26 (trail 1.92; armed at +25%)"
2026-06-16,SPY260616P00753000,Put,753,4,2026-06-23T00:44:19.888Z,1,2026-06-23T00:44:19.889Z,1.09,36,5181,"Trailing stop: premium 1.09 ≤ 15% give-back from peak 1.29 (trail 1.10; armed at +25%)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:44:20.198Z,0.79,2026-06-23T00:44:20.198Z,1,84,5265,"Trailing stop: premium 1.00 ≤ 15% give-back from peak 1.20 (trail 1.02; armed at +25%)"
2026-06-16,SPY260616P00753000,Put,753,4,2026-06-23T00:44:20.254Z,0.71,2026-06-23T00:44:20.255Z,0.69,-8,5257,"Breakeven stop: premium 0.69 ≤ protected stop 0.71 (raised to entry 0.71 after reaching +10% MFE)"
2026-06-16,SPY260616P00753000,Put,753,4,2026-06-23T00:44:20.273Z,0.71,2026-06-23T00:44:20.273Z,0.69,-8,5249,"Profit-lock stop: premium 0.69 ≤ locked stop 0.75 (raised to +5% profit after reaching +15% MFE)"
2026-06-16,SPY260616P00753000,Put,753,4,2026-06-23T00:44:20.341Z,1.07,2026-06-23T00:44:20.341Z,1.11,16,5265,"Profit-lock stop: premium 1.11 ≤ locked stop 1.12 (raised to +5% profit after reaching +15% MFE)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:44:20.351Z,0.66,2026-06-23T00:44:20.351Z,0.63,-12,5253,"Breakeven stop: premium 0.63 ≤ protected stop 0.66 (raised to entry 0.66 after reaching +10% MFE)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:44:20.354Z,0.66,2026-06-23T00:44:20.356Z,0.5,-64,5189,"Stop loss: premium 0.50 ≤ stop 0.53 (20% loss)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:44:20.370Z,0.56,2026-06-23T00:44:20.370Z,0.69,52,5241,"Trailing stop: premium 0.69 ≤ 15% give-back from peak 0.84 (trail 0.71; armed at +25%)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:44:20.390Z,0.67,2026-06-23T00:44:20.390Z,0.65,-8,5233,"Breakeven stop: premium 0.65 ≤ protected stop 0.67 (raised to entry 0.67 after reaching +10% MFE)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:44:20.393Z,0.69,2026-06-23T00:44:20.394Z,0.84,60,5293,"Trailing stop: premium 0.84 ≤ 15% give-back from peak 1.04 (trail 0.88; armed at +25%)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:44:20.404Z,0.74,2026-06-23T00:44:20.405Z,0.72,-8,5285,"Profit-lock stop: premium 0.72 ≤ locked stop 0.78 (raised to +5% profit after reaching +15% MFE)"
2026-06-16,SPY260616P00751000,Put,751,4,2026-06-23T00:44:20.804Z,0.29,2026-06-23T00:44:20.805Z,0.32,12,5297,"Trailing stop: premium 0.32 ≤ 15% give-back from peak 0.42 (trail 0.36; armed at +24%)"
2026-06-16,SPY260616P00751000,Put,751,4,2026-06-23T00:44:20.808Z,0.3,2026-06-23T00:44:20.809Z,0.31,4,5301,"Profit-lock stop: premium 0.31 ≤ locked stop 0.32 (raised to +5% profit after reaching +15% MFE)"
2026-06-16,SPY260616P00751000,Put,751,4,2026-06-23T00:44:20.812Z,0.39,2026-06-23T00:44:20.812Z,0.86,188,5489,"Trailing stop: premium 0.86 ≤ 15% give-back from peak 1.07 (trail 0.91; armed at +26%)"
2026-06-16,SPY260616P00751000,Put,751,4,2026-06-23T00:44:20.866Z,0.49,2026-06-23T00:44:20.867Z,0.55,24,5513,"Hard flatten: past 14:30 CT cutoff"
2026-06-16,SPY260616P00751000,Put,751,4,2026-06-23T00:44:20.871Z,0.71,2026-06-23T00:44:20.871Z,0.62,-36,5477,"Hard flatten: past 14:30 CT cutoff"
